request_id,request_number,student_id,department_id,department_name,request_type,priority,status,assigned_admin_id,assigned_admin_name,created_at,resolved_at,processing_time_minutes,estimated_time_minutes,manual_steps_count,error_count,requires_manual_review,complexity_score,_day
729,REQ-1728,17954,105,Student Services,Transcript Request,Low,Approved,5,Samuel Richardson,2024-03-15 16:00,2024-03-15 17:18,41,40,7,4,True,4,2024-03-15
730,REQ-1729,18623,103,Academic Affairs,Scholarship Verification,Low,Resolved,3,Debra Shaw,2024-05-10 09:45,2024-05-10 10:42,42,60,10,3,True,5,2024-05-10
731,REQ-1730,88587,105,Student Services,Leave Request,Low,Approved,5,Samuel Richardson,2024-10-28 15:45,2024-10-28 17:05,53,45,8,3,True,4,2024-10-28
732,REQ-1731,35228,104,IT Support,Hostel Allocation,Low,Approved,11,Rachael Hill,2025-03-14 10:30,2025-03-14 11:52,63,50,7,0,False,3,2025-03-14
733,REQ-1732,91376,101,Registrar,Document Verification,Critical,Rejected,1,Jason West,2025-08-30 12:15,2025-08-30 13:49,70,65,12,2,True,5,2025-08-30
734,REQ-1733,95420,102,Finance,IT Support,High,Rejected,2,Christopher Baker,2024-02-15 09:15,2024-02-15 10:20,33,30,5,0,False,2,2024-02-15
735,REQ-1734,77853,105,Student Services,Course Add/Drop,Medium,Pending,5,Samuel Richardson,2024-05-30 16:30,2024-05-30 17:35,41,35,6,0,False,3,2024-05-30
736,REQ-1735,54767,102,Finance,Leave Request,Medium,Resolved,2,Christopher Baker,2025-03-08 14:15,2025-03-08 15:49,63,45,8,0,False,3,2025-03-08
737,REQ-1736,69546,106,Admissions,Hostel Allocation,Low,Approved,13,Monique Davis,2025-09-06 14:30,2025-09-06 15:51,54,50,7,3,True,4,2025-09-06
738,REQ-1737,53452,102,Finance,Hostel Allocation,Critical,Approved,2,Christopher Baker,2025-10-16 12:15,2025-10-16 13:38,45,50,7,1,True,4,2025-10-16
739,REQ-1738,28664,104,IT Support,Fee Clarification,High,Rejected,4,Megan Mendoza,2024-01-07 14:00,2024-01-07 14:48,30,55,10,1,True,5,2024-01-07
740,REQ-1739,44340,102,Finance,Hostel Allocation,Medium,Approved,9,Timothy Ellis,2024-02-14 09:15,2024-02-14 10:25,50,50,7,2,True,4,2024-02-14
741,REQ-1740,98795,107,International Office,Transcript Request,Medium,Approved,7,Andrew Carlson,2024-07-01 12:00,2024-07-01 13:22,64,40,7,2,True,4,2024-07-01
742,REQ-1741,96626,106,Admissions,Scholarship Verification,Medium,Resolved,6,Sheila Curry,2024-12-12 12:30,2024-12-12 13:50,54,60,10,2,True,5,2024-12-12
743,REQ-1742,59570,107,International Office,ID Card Reissue,High,Approved,14,Michael Pearson,2025-12-29 10:00,2025-12-29 10:38,25,25,4,0,False,2,2025-12-29
744,REQ-1743,52949,105,Student Services,Transcript Request,Medium,Resolved,12,Fred Park,2025-10-13 12:00,2025-10-13 12:59,31,40,7,0,False,3,2025-10-13
745,REQ-1744,96966,106,Admissions,Leave Request,Low,Resolved,13,Monique Davis,2024-05-09 17:45,2024-05-09 19:20,61,45,8,1,True,4,2024-05-09
746,REQ-1745,59005,105,Student Services,IT Support,Critical,Approved,12,Fred Park,2025-10-22 17:30,2025-10-22 18:27,21,30,5,0,False,2,2025-10-22
747,REQ-1746,40721,104,IT Support,Hostel Allocation,Critical,Rejected,11,Rachael Hill,2025-08-18 15:00,2025-08-18 16:06,48,50,7,0,False,3,2025-08-18
748,REQ-1747,21013,103,Academic Affairs,Fee Clarification,High,Approved,10,Christopher Jones,2025-01-21 11:30,2025-01-21 12:49,49,55,10,2,True,5,2025-01-21
749,REQ-1748,63602,105,Student Services,Hostel Allocation,High,Rejected,12,Fred Park,2024-08-23 09:45,2024-08-23 10:59,46,50,7,1,True,4,2024-08-23
750,REQ-1749,57067,103,Academic Affairs,Hostel Allocation,Low,Resolved,10,Christopher Jones,2025-01-26 09:15,2025-01-26 10:38,57,50,7,0,False,3,2025-01-26
751,REQ-1750,36254,107,International Office,Course Add/Drop,High,Approved,7,Andrew Carlson,2024-10-10 12:00,2024-10-10 12:51,41,35,6,0,False,3,2024-10-10
752,REQ-1751,81188,106,Admissions,Fee Clarification,High,Pending,13,Monique Davis,2024-09-13 13:30,2024-09-13 14:49,46,55,10,1,True,5,2024-09-13
753,REQ-1752,71866,107,International Office,Leave Request,Medium,Resolved,14,Michael Pearson,2024-10-15 14:45,2024-10-15 16:13,53,45,8,3,True,4,2024-10-15
754,REQ-1753,21255,102,Finance,Scholarship Verification,High,Approved,2,Christopher Baker,2024-08-02 16:15,2024-08-02 17:54,57,60,10,0,True,5,2024-08-02
755,REQ-1754,26822,104,IT Support,Fee Clarification,High,Rejected,11,Rachael Hill,2024-08-02 16:45,2024-08-02 18:20,79,55,10,4,True,5,2024-08-02
756,REQ-1755,80464,104,IT Support,Leave Request,High,Approved,11,Rachael Hill,2024-12-13 12:45,2024-12-13 14:06,42,45,8,0,False,3,2024-12-13
757,REQ-1756,89036,105,Student Services,Transcript Request,Critical,Resolved,5,Samuel Richardson,2025-08-04 09:15,2025-08-04 10:09,35,40,7,2,True,4,2025-08-04
758,REQ-1757,69183,102,Finance,Scholarship Verification,High,Approved,9,Timothy Ellis,2024-03-06 17:45,2024-03-06 18:56,45,60,10,0,True,5,2024-03-06
759,REQ-1758,34470,102,Finance,Document Verification,Medium,Rejected,2,Christopher Baker,2025-11-22 17:15,2025-11-22 18:28,45,65,12,6,True,5,2025-11-22
760,REQ-1759,11447,104,IT Support,Document Verification,Medium,Approved,11,Rachael Hill,2024-07-29 12:30,2024-07-29 14:18,87,65,12,3,True,5,2024-07-29
761,REQ-1760,19012,107,International Office,Transcript Request,Critical,Rejected,14,Michael Pearson,2025-02-04 11:00,2025-02-04 12:17,51,40,7,1,True,4,2025-02-04
762,REQ-1761,87003,102,Finance,Fee Clarification,Medium,Pending,2,Christopher Baker,2024-11-13 15:45,2024-11-13 17:17,63,55,10,1,True,5,2024-11-13
763,REQ-1762,89278,106,Admissions,ID Card Reissue,Medium,Resolved,13,Monique Davis,2024-10-09 12:00,2024-10-09 12:43,20,25,4,0,False,2,2024-10-09
764,REQ-1763,69809,103,Academic Affairs,ID Card Reissue,High,Resolved,10,Christopher Jones,2025-04-16 16:00,2025-04-16 16:26,10,25,4,0,False,2,2025-04-16
765,REQ-1764,34044,104,IT Support,Course Add/Drop,Low,Pending,4,Megan Mendoza,2025-03-01 12:15,2025-03-01 13:29,42,35,6,0,False,3,2025-03-01
766,REQ-1765,38476,106,Admissions,Scholarship Verification,Critical,Resolved,6,Sheila Curry,2024-09-02 11:30,2024-09-02 13:51,106,60,10,3,True,5,2024-09-02
767,REQ-1766,37180,107,International Office,Scholarship Verification,Low,Approved,7,Andrew Carlson,2025-01-12 10:00,2025-01-12 11:32,64,60,10,3,True,5,2025-01-12
768,REQ-1767,61992,101,Registrar,Hostel Allocation,Low,Resolved,1,Jason West,2025-10-16 16:45,2025-10-16 18:16,53,50,7,0,False,3,2025-10-16
769,REQ-1768,81883,103,Academic Affairs,Leave Request,Medium,Approved,3,Debra Shaw,2025-12-27 11:30,2025-12-27 12:55,51,45,8,0,False,3,2025-12-27
770,REQ-1769,26272,102,Finance,Hostel Allocation,Critical,Approved,9,Timothy Ellis,2024-10-12 11:15,2024-10-12 12:45,66,50,7,0,False,3,2024-10-12
771,REQ-1770,14514,101,Registrar,IT Support,Medium,Approved,1,Jason West,2025-11-24 13:15,2025-11-24 14:06,21,30,5,0,False,2,2025-11-24
772,REQ-1771,88407,106,Admissions,Hostel Allocation,Low,Approved,6,Sheila Curry,2025-10-12 17:00,2025-10-12 18:35,56,50,7,1,True,4,2025-10-12
773,REQ-1772,13662,107,International Office,Leave Request,Low,Approved,14,Michael Pearson,2024-07-25 12:30,2024-07-25 13:31,43,45,8,1,True,4,2024-07-25
774,REQ-1773,31895,107,International Office,Transcript Request,Low,Approved,7,Andrew Carlson,2025-11-27 10:15,2025-11-27 11:22,34,40,7,2,True,4,2025-11-27
775,REQ-1774,25834,105,Student Services,Scholarship Verification,Medium,Pending,5,Samuel Richardson,2024-11-30 14:15,2024-11-30 15:45,62,60,10,4,True,5,2024-11-30
776,REQ-1775,37887,101,Registrar,Fee Clarification,Critical,Approved,8,Angela Odonnell,2024-11-27 11:00,2024-11-27 13:12,95,55,10,4,True,5,2024-11-27
777,REQ-1776,88494,101,Registrar,Fee Clarification,Critical,Approved,8,Angela Odonnell,2025-10-27 14:00,2025-10-27 15:43,90,55,10,3,True,5,2025-10-27
778,REQ-1777,32980,106,Admissions,Document Verification,High,Approved,6,Sheila Curry,2024-09-14 10:30,2024-09-14 12:54,106,65,12,1,True,5,2024-09-14
779,REQ-1778,11742,101,Registrar,Hostel Allocation,Medium,Resolved,8,Angela Odonnell,2024-01-19 16:45,2024-01-19 17:53,40,50,7,1,True,4,2024-01-19
780,REQ-1779,59089,105,Student Services,Leave Request,Critical,Approved,5,Samuel Richardson,2024-11-12 12:45,2024-11-12 14:23,67,45,8,0,False,3,2024-11-12
781,REQ-1780,68160,102,Finance,Course Add/Drop,High,Pending,2,Christopher Baker,2025-01-19 12:00,2025-01-19 12:58,23,35,6,1,True,4,2025-01-19
782,REQ-1781,53420,103,Academic Affairs,IT Support,High,Approved,10,Christopher Jones,2025-10-21 09:45,2025-10-21 10:55,32,30,5,0,False,2,2025-10-21
783,REQ-1782,92546,102,Finance,Fee Clarification,Low,Approved,2,Christopher Baker,2025-11-11 12:15,2025-11-11 14:06,78,55,10,4,True,5,2025-11-11
784,REQ-1783,87677,107,International Office,Document Verification,Medium,Approved,14,Michael Pearson,2024-03-12 12:00,2024-03-12 13:03,48,65,12,3,True,5,2024-03-12
785,REQ-1784,33125,105,Student Services,Fee Clarification,Medium,Approved,5,Samuel Richardson,2025-03-12 16:30,2025-03-12 18:21,78,55,10,2,True,5,2025-03-12
786,REQ-1785,31989,103,Academic Affairs,Course Add/Drop,Critical,Approved,10,Christopher Jones,2025-10-12 12:30,2025-10-12 13:42,50,35,6,1,True,4,2025-10-12
787,REQ-1786,49351,104,IT Support,Hostel Allocation,Medium,Resolved,11,Rachael Hill,2024-06-08 16:00,2024-06-08 17:25,55,50,7,2,True,4,2024-06-08
788,REQ-1787,89432,106,Admissions,ID Card Reissue,Critical,Approved,6,Sheila Curry,2024-09-20 15:45,2024-09-20 16:39,26,25,4,0,False,2,2024-09-20
789,REQ-1788,59054,103,Academic Affairs,Document Verification,Critical,Resolved,3,Debra Shaw,2025-04-25 12:15,2025-04-25 13:28,62,65,12,2,True,5,2025-04-25
790,REQ-1789,15089,104,IT Support,Scholarship Verification,Low,Approved,11,Rachael Hill,2025-01-17 15:45,2025-01-17 18:04,105,60,10,2,True,5,2025-01-17
791,REQ-1790,58258,105,Student Services,Scholarship Verification,Low,Rejected,5,Samuel Richardson,2024-07-17 15:30,2024-07-17 17:01,59,60,10,2,True,5,2024-07-17
792,REQ-1791,97251,104,IT Support,Scholarship Verification,Medium,Resolved,4,Megan Mendoza,2024-09-05 16:00,2024-09-05 18:09,93,60,10,2,True,5,2024-09-05
793,REQ-1792,31158,105,Student Services,Course Add/Drop,Low,Pending,12,Fred Park,2025-11-28 11:30,2025-11-28 12:23,22,35,6,3,True,4,2025-11-28
794,REQ-1793,31734,107,International Office,Document Verification,Critical,Resolved,7,Andrew Carlson,2025-10-21 15:45,2025-10-21 17:20,72,65,12,2,True,5,2025-10-21
795,REQ-1794,21648,106,Admissions,Course Add/Drop,Low,Resolved,13,Monique Davis,2025-05-27 17:45,2025-05-27 19:15,53,35,6,2,True,4,2025-05-27
796,REQ-1795,32072,107,International Office,Enrollment Letter,Critical,Approved,14,Michael Pearson,2024-05-26 13:15,2024-05-26 14:30,36,30,5,0,False,2,2024-05-26
797,REQ-1796,59106,101,Registrar,Leave Request,Medium,Approved,1,Jason West,2025-12-14 15:45,2025-12-14 17:13,51,45,8,4,True,4,2025-12-14
798,REQ-1797,17730,102,Finance,IT Support,Medium,Approved,9,Timothy Ellis,2024-07-05 17:00,2024-07-05 18:10,33,30,5,0,False,2,2024-07-05
799,REQ-1798,46275,103,Academic Affairs,Fee Clarification,Low,Approved,10,Christopher Jones,2025-03-27 10:15,2025-03-27 11:38,67,55,10,4,True,5,2025-03-27
800,REQ-1799,10947,101,Registrar,Transcript Request,Low,Resolved,1,Jason West,2025-05-04 16:00,2025-05-04 16:32,26,40,7,0,False,3,2025-05-04
801,REQ-1800,66289,102,Finance,Document Verification,High,Approved,2,Christopher Baker,2025-01-19 17:30,2025-01-19 19:46,101,65,12,5,True,5,2025-01-19
802,REQ-1801,56665,106,Admissions,Transcript Request,High,Approved,13,Monique Davis,2024-11-18 12:30,2024-11-18 13:43,44,40,7,0,False,3,2024-11-18
803,REQ-1802,46630,101,Registrar,Document Verification,Medium,Resolved,8,Angela Odonnell,2025-12-16 15:15,2025-12-16 17:00,81,65,12,4,True,5,2025-12-16
804,REQ-1803,57212,104,IT Support,Transcript Request,Low,Approved,11,Rachael Hill,2025-06-11 15:15,2025-06-11 16:28,48,40,7,1,True,4,2025-06-11
805,REQ-1804,72406,106,Admissions,Transcript Request,Low,Pending,13,Monique Davis,2024-08-27 16:45,2024-08-27 17:48,45,40,7,0,False,3,2024-08-27
806,REQ-1805,98219,103,Academic Affairs,Scholarship Verification,Critical,Approved,3,Debra Shaw,2025-12-30 11:00,2025-12-30 12:41,77,60,10,2,True,5,2025-12-30
807,REQ-1806,96474,104,IT Support,IT Support,Low,Resolved,4,Megan Mendoza,2025-05-08 17:15,2025-05-08 18:12,39,30,5,0,False,2,2025-05-08
808,REQ-1807,72429,104,IT Support,Document Verification,Low,Approved,4,Megan Mendoza,2024-06-13 14:45,2024-06-13 16:09,64,65,12,4,True,5,2024-06-13
809,REQ-1808,60023,105,Student Services,IT Support,Critical,Approved,12,Fred Park,2024-04-02 14:15,2024-04-02 15:12,30,30,5,0,False,2,2024-04-02
810,REQ-1809,34662,102,Finance,Fee Clarification,Low,Resolved,9,Timothy Ellis,2024-04-28 13:00,2024-04-28 14:09,59,55,10,4,True,5,2024-04-28
811,REQ-1810,60875,103,Academic Affairs,Enrollment Letter,Critical,Rejected,3,Debra Shaw,2024-11-16 15:00,2024-11-16 15:38,23,30,5,0,False,2,2024-11-16
812,REQ-1811,70372,107,International Office,Transcript Request,High,Rejected,14,Michael Pearson,2025-11-26 11:15,2025-11-26 12:12,37,40,7,3,True,4,2025-11-26
813,REQ-1812,97208,107,International Office,IT Support,Low,Approved,14,Michael Pearson,2024-08-12 16:45,2024-08-12 17:45,32,30,5,0,False,2,2024-08-12
814,REQ-1813,59375,103,Academic Affairs,Enrollment Letter,Low,Rejected,10,Christopher Jones,2025-05-29 10:30,2025-05-29 11:32,22,30,5,0,False,2,2025-05-29
815,REQ-1814,96409,102,Finance,Transcript Request,Medium,Approved,2,Christopher Baker,2024-08-18 09:15,2024-08-18 10:52,54,40,7,1,True,4,2024-08-18
816,REQ-1815,79185,105,Student Services,Leave Request,High,Approved,12,Fred Park,2024-12-11 15:45,2024-12-11 17:15,50,45,8,1,True,4,2024-12-11
817,REQ-1816,86072,106,Admissions,Course Add/Drop,Low,Resolved,6,Sheila Curry,2025-12-18 17:45,2025-12-18 18:21,24,35,6,2,True,4,2025-12-18
818,REQ-1817,35644,104,IT Support,Course Add/Drop,Low,Approved,4,Megan Mendoza,2025-08-14 11:45,2025-08-14 12:51,37,35,6,2,True,4,2025-08-14
819,REQ-1818,22589,106,Admissions,Transcript Request,High,Pending,6,Sheila Curry,2025-11-25 11:45,2025-11-25 13:04,40,40,7,1,True,4,2025-11-25
820,REQ-1819,42112,102,Finance,Hostel Allocation,Low,Resolved,2,Christopher Baker,2024-04-30 17:30,2024-04-30 18:27,35,50,7,2,True,4,2024-04-30
821,REQ-1820,97914,102,Finance,Document Verification,Low,Pending,9,Timothy Ellis,2025-05-15 13:15,2025-05-15 15:04,68,65,12,2,True,5,2025-05-15
822,REQ-1821,74122,107,International Office,Hostel Allocation,Medium,Approved,14,Michael Pearson,2024-10-08 16:30,2024-10-08 17:38,60,50,7,0,False,3,2024-10-08
823,REQ-1822,49107,105,Student Services,Leave Request,Medium,Resolved,12,Fred Park,2024-10-07 10:15,2024-10-07 11:39,52,45,8,1,True,4,2024-10-07
824,REQ-1823,80309,103,Academic Affairs,Document Verification,Critical,Approved,3,Debra Shaw,2025-12-31 17:15,2025-12-31 18:44,50,65,12,2,True,5,2025-12-31
825,REQ-1824,51195,105,Student Services,Document Verification,Low,Approved,5,Samuel Richardson,2024-07-31 10:15,2024-07-31 11:31,66,65,12,5,True,5,2024-07-31
826,REQ-1825,26346,102,Finance,Leave Request,High,Approved,2,Christopher Baker,2025-10-30 11:00,2025-10-30 12:24,47,45,8,3,True,4,2025-10-30
827,REQ-1826,48456,105,Student Services,Transcript Request,Critical,Pending,5,Samuel Richardson,2025-03-09 09:15,2025-03-09 09:55,25,40,7,0,False,3,2025-03-09
828,REQ-1827,15863,105,Student Services,IT Support,Medium,Resolved,12,Fred Park,2025-12-12 14:30,2025-12-12 15:28,25,30,5,0,False,2,2025-12-12
829,REQ-1828,91567,102,Finance,Leave Request,Critical,Approved,2,Christopher Baker,2024-11-02 12:15,2024-11-02 13:28,44,45,8,0,False,3,2024-11-02
830,REQ-1829,98673,105,Student Services,Document Verification,Critical,Pending,12,Fred Park,2024-09-23 15:15,2024-09-23 16:39,53,65,12,2,True,5,2024-09-23
831,REQ-1830,77033,105,Student Services,IT Support,Medium,Resolved,5,Samuel Richardson,2024-03-13 13:15,2024-03-13 14:02,13,30,5,0,False,2,2024-03-13
832,REQ-1831,26334,107,International Office,Scholarship Verification,Low,Approved,7,Andrew Carlson,2024-11-19 15:45,2024-11-19 16:59,50,60,10,2,True,5,2024-11-19
833,REQ-1832,39591,104,IT Support,ID Card Reissue,High,Approved,4,Megan Mendoza,2024-12-03 10:30,2024-12-03 11:26,17,25,4,0,False,2,2024-12-03
834,REQ-1833,50180,101,Registrar,Leave Request,Critical,Resolved,8,Angela Odonnell,2024-08-15 15:00,2024-08-15 15:53,40,45,8,1,True,4,2024-08-15
835,REQ-1834,61060,105,Student Services,Document Verification,Medium,Approved,12,Fred Park,2025-12-18 13:30,2025-12-18 15:24,105,65,12,5,True,5,2025-12-18
836,REQ-1835,96188,107,International Office,Transcript Request,Medium,Resolved,14,Michael Pearson,2025-05-03 11:30,2025-05-03 12:30,34,40,7,1,True,4,2025-05-03
837,REQ-1836,56399,104,IT Support,IT Support,Critical,Approved,11,Rachael Hill,2024-02-24 14:15,2024-02-24 15:28,33,30,5,0,False,2,2024-02-24
838,REQ-1837,63282,103,Academic Affairs,ID Card Reissue,High,Pending,10,Christopher Jones,2025-03-14 17:15,2025-03-14 18:06,17,25,4,0,False,2,2025-03-14
839,REQ-1838,47467,106,Admissions,Document Verification,Critical,Approved,6,Sheila Curry,2024-03-19 12:00,2024-03-19 13:47,79,65,12,1,True,5,2024-03-19
840,REQ-1839,10955,104,IT Support,Leave Request,Critical,Approved,4,Megan Mendoza,2025-05-06 16:00,2025-05-06 17:00,43,45,8,0,False,3,2025-05-06
841,REQ-1840,78618,106,Admissions,ID Card Reissue,Medium,Pending,13,Monique Davis,2024-09-07 17:00,2024-09-07 17:45,21,25,4,0,False,2,2024-09-07
842,REQ-1841,58927,101,Registrar,IT Support,Low,Approved,8,Angela Odonnell,2024-05-16 17:30,2024-05-16 18:09,20,30,5,0,False,2,2024-05-16
843,REQ-1842,10292,106,Admissions,Transcript Request,Critical,Approved,6,Sheila Curry,2025-07-06 10:30,2025-07-06 11:46,47,40,7,1,True,4,2025-07-06
844,REQ-1843,49105,103,Academic Affairs,Fee Clarification,High,Rejected,3,Debra Shaw,2025-04-19 16:00,2025-04-19 17:31,75,55,10,1,True,5,2025-04-19
845,REQ-1844,21107,101,Registrar,Document Verification,Medium,Rejected,8,Angela Odonnell,2024-07-09 15:30,2024-07-09 16:37,59,65,12,3,True,5,2024-07-09
846,REQ-1845,57775,101,Registrar,Scholarship Verification,Critical,Approved,8,Angela Odonnell,2024-01-08 11:30,2024-01-08 12:56,59,60,10,4,True,5,2024-01-08
847,REQ-1846,10761,105,Student Services,IT Support,High,Resolved,12,Fred Park,2024-04-21 16:45,2024-04-21 17:25,26,30,5,0,False,2,2024-04-21
848,REQ-1847,14142,101,Registrar,Fee Clarification,Medium,Approved,1,Jason West,2024-10-18 09:15,2024-10-18 11:06,81,55,10,1,True,5,2024-10-18
849,REQ-1848,52583,104,IT Support,Fee Clarification,Critical,Resolved,11,Rachael Hill,2024-05-01 15:45,2024-05-01 17:39,69,55,10,2,True,5,2024-05-01
850,REQ-1849,11788,106,Admissions,ID Card Reissue,Medium,Approved,13,Monique Davis,2024-05-14 10:00,2024-05-14 10:29,20,25,4,0,False,2,2024-05-14
851,REQ-1850,66223,106,Admissions,Leave Request,Medium,Rejected,13,Monique Davis,2025-03-15 09:45,2025-03-15 11:01,47,45,8,1,True,4,2025-03-15
852,REQ-1851,66250,102,Finance,Enrollment Letter,Medium,Resolved,2,Christopher Baker,2024-09-12 13:00,2024-09-12 13:59,24,30,5,0,False,2,2024-09-12
853,REQ-1852,40065,106,Admissions,Hostel Allocation,Low,Resolved,6,Sheila Curry,2025-12-18 17:15,2025-12-18 18:50,66,50,7,0,False,3,2025-12-18
854,REQ-1853,16678,104,IT Support,IT Support,Critical,Approved,4,Megan Mendoza,2024-10-07 12:15,2024-10-07 13:04,31,30,5,0,False,2,2024-10-07
855,REQ-1854,65977,105,Student Services,Scholarship Verification,Low,Approved,12,Fred Park,2025-12-17 12:15,2025-12-17 14:01,78,60,10,3,True,5,2025-12-17
856,REQ-1855,33822,101,Registrar,Course Add/Drop,Low,Resolved,8,Angela Odonnell,2025-01-07 13:30,2025-01-07 14:32,37,35,6,0,False,3,2025-01-07
857,REQ-1856,43064,101,Registrar,Leave Request,Critical,Approved,8,Angela Odonnell,2024-08-05 13:45,2024-08-05 15:09,52,45,8,2,True,4,2024-08-05
858,REQ-1857,57367,103,Academic Affairs,Transcript Request,High,Resolved,10,Christopher Jones,2024-04-24 10:00,2024-04-24 11:12,53,40,7,2,True,4,2024-04-24
859,REQ-1858,25775,106,Admissions,Fee Clarification,Low,Resolved,13,Monique Davis,2024-08-03 15:00,2024-08-03 16:11,59,55,10,7,True,5,2024-08-03
860,REQ-1859,72154,106,Admissions,Enrollment Letter,Medium,Approved,6,Sheila Curry,2024-07-16 16:00,2024-07-16 17:02,38,30,5,0,False,2,2024-07-16
861,REQ-1860,83445,106,Admissions,ID Card Reissue,High,Approved,6,Sheila Curry,2024-02-14 11:15,2024-02-14 12:27,37,25,4,0,False,2,2024-02-14
862,REQ-1861,31880,104,IT Support,Transcript Request,High,Resolved,4,Megan Mendoza,2025-03-22 10:45,2025-03-22 12:11,52,40,7,1,True,4,2025-03-22
863,REQ-1862,77303,103,Academic Affairs,IT Support,Low,Rejected,3,Debra Shaw,2025-08-02 09:15,2025-08-02 10:25,38,30,5,0,False,2,2025-08-02
864,REQ-1863,84959,104,IT Support,IT Support,Medium,Approved,11,Rachael Hill,2025-07-29 15:45,2025-07-29 16:33,29,30,5,0,False,2,2025-07-29
865,REQ-1864,82371,106,Admissions,Enrollment Letter,Low,Resolved,6,Sheila Curry,2025-06-09 16:30,2025-06-09 17:28,37,30,5,0,False,2,2025-06-09
866,REQ-1865,46406,102,Finance,IT Support,Medium,Pending,2,Christopher Baker,2025-06-30 12:30,2025-06-30 13:27,31,30,5,0,False,2,2025-06-30
867,REQ-1866,89319,107,International Office,Course Add/Drop,High,Approved,7,Andrew Carlson,2025-10-19 12:15,2025-10-19 12:58,35,35,6,1,True,4,2025-10-19
868,REQ-1867,56593,101,Registrar,Transcript Request,Medium,Resolved,8,Angela Odonnell,2024-05-16 15:30,2024-05-16 16:39,53,40,7,3,True,4,2024-05-16
869,REQ-1868,93139,102,Finance,Course Add/Drop,Medium,Resolved,9,Timothy Ellis,2024-01-17 17:00,2024-01-17 18:01,24,35,6,2,True,4,2024-01-17
